Id,Category
8594,6
8595,4
8596,2
8597,2
8598,6
8599,3
8600,1
8601,9
8602,7
8603,3
8604,9
8605,0
8606,7
8607,9
8608,1
8609,2
8610,3
8611,7
8612,5
8613,0
8614,7
8615,6
8616,8
8617,5
8618,6
8619,8
8620,7
8621,7
8622,4
8623,2
8624,0
8625,3
8626,5
8627,9
8628,4
8629,1
8630,8
8631,1
8632,6
8633,7
8634,2
8635,2
8636,8
8637,0
8638,5
8639,4
8640,2
8641,4
8642,3
8643,4
8644,1
8645,8
8646,2
8647,9
8648,6
8649,1
8650,5
8651,3
8652,1
8653,8
8654,7
8655,4
8656,3
8657,9
8658,2
8659,6
8660,7
8661,1
8662,8
8663,7
8664,0
8665,8
8666,9
8667,0
8668,1
8669,3
8670,6
8671,8
8672,5
8673,3
8674,4
8675,5
8676,7
8677,8
8678,4
8679,6
8680,3
8681,8
8682,2
8683,4
8684,0
8685,4
8686,2
8687,1
8688,5
8689,4
8690,3
8691,9
8692,5
8693,6
8694,1
8695,4
8696,4
8697,1
8698,8
8699,3
8700,9
8701,3
8702,0
8703,6
8704,8
8705,6
8706,8
8707,3
8708,0
8709,0
8710,5
8711,3
8712,9
8713,4
8714,8
8715,7
8716,9
8717,6
8718,4
8719,6
8720,3
8721,7
8722,9
8723,5
8724,2
8725,8
8726,6
8727,9
8728,6
8729,4
8730,1
8731,4
8732,8
8733,7
8734,2
8735,2
8736,1
8737,5
8738,2
8739,3
8740,2
8741,7
8742,3
8743,3
8744,9
8745,7
8746,2
8747,7
8748,8
8749,7
8750,2
8751,7
8752,4
8753,3
8754,1
8755,7
8756,3
8757,3
8758,3
8759,5
8760,1
8761,5
8762,6
8763,6
8764,9
8765,4
8766,3
8767,0
8768,9
8769,3
8770,9
8771,7
8772,4
8773,2
8774,6
8775,1
8776,6
8777,2
8778,6
8779,9
8780,4
8781,9
8782,4
8783,1
8784,1
8785,0
8786,2
8787,5
8788,8
8789,0
8790,7
8791,2
8792,0
8793,3
8794,6
8795,1
8796,3
8797,2
8798,6
8799,1
8800,3
8801,6
8802,2
8803,0
8804,0
8805,2
8806,3
8807,2
8808,6
8809,9
8810,9
8811,4
8812,7
8813,0
8814,6
8815,3
8816,6
8817,3
8818,1
8819,0
8820,8
8821,4
8822,4
8823,1
8824,6
8825,3
8826,6
8827,5
8828,0
8829,2
8830,5
8831,8
8832,4
8833,0
8834,6
8835,4
8836,7
8837,3
8838,6
8839,6
8840,7
8841,4
8842,9
8843,6
8844,7
8845,6
8846,7
8847,0
8848,5
8849,2
8850,1
8851,1
8852,3
8853,1
8854,0
8855,2
8856,4
8857,0
8858,8
8859,1
8860,5
8861,2
8862,9
8863,8
8864,1
8865,8
8866,2
8867,4
8868,2
8869,0
8870,1
8871,2
8872,9
8873,1
8874,0
8875,2
8876,6
8877,0
8878,1
8879,8
8880,8
8881,2
8882,4
8883,5
8884,3
8885,2
8886,6
8887,0
8888,6
8889,4
8890,6
8891,1
8892,5
8893,1
8894,7
8895,6
8896,7
8897,5
8898,6
8899,0
8900,0
8901,8
8902,0
8903,0
8904,6
8905,3
8906,8
8907,5
8908,2
8909,8
8910,8
8911,6
8912,3
8913,0
8914,0
8915,0
8916,9
8917,2
8918,6
8919,5
8920,4
8921,3
8922,7
8923,1
8924,2
8925,6
8926,4
8927,1
8928,2
8929,8
8930,7
8931,4
8932,3
8933,8
8934,0
8935,3
8936,1
8937,0
8938,1
8939,8
8940,2
8941,9
8942,7
8943,7
8944,6
8945,9
8946,6
8947,8
8948,7
8949,5
8950,2
8951,2
8952,1
8953,9
8954,1
8955,2
8956,0
8957,0
8958,5
8959,9
8960,9
8961,2
8962,1
8963,6
8964,9
8965,2
8966,0
8967,2
8968,8
8969,2
8970,4
8971,2
8972,1
8973,5
8974,1
8975,9
8976,6
8977,1
8978,9
8979,6
8980,9
8981,8
8982,6
8983,5
8984,7
8985,3
8986,0
8987,2
8988,6
8989,8
8990,3
8991,2
8992,5
8993,7
8994,1
8995,9
8996,8
8997,4
8998,4
8999,6
9000,2
9001,9
9002,6
9003,8
9004,9
9005,3
9006,4
9007,8
9008,5
9009,6
9010,0
9011,9
9012,5
9013,3
9014,5
9015,4
9016,4
9017,9
9018,7
9019,0
9020,9
9021,4
9022,3
9023,4
9024,7
9025,3
9026,0
9027,8
9028,1
9029,2
9030,1
9031,2
9032,5
9033,6
9034,6
9035,8
9036,0
9037,4
9038,1
9039,5
9040,5
9041,6
9042,8
9043,5
9044,2
9045,5
9046,4
9047,8
9048,9
9049,7
9050,8
9051,1
9052,2
9053,5
9054,6
9055,6
9056,7
9057,4
9058,3
9059,3
9060,5
9061,6
9062,5
9063,0
9064,3
9065,5
9066,2
9067,9
9068,1
9069,1
9070,7
9071,8
9072,4
9073,0
9074,1
9075,0
9076,8
9077,4
9078,2
9079,2
9080,8
9081,1
9082,5
9083,4
9084,1
9085,3
9086,0
9087,8
9088,9
9089,7
9090,1
9091,2
9092,0
9093,0
9094,8
9095,3
9096,3
9097,9
9098,6
9099,4
9100,2
9101,1
9102,9
9103,4
9104,8
9105,5
9106,2
9107,6
9108,6
9109,2
9110,6
9111,8
9112,3
9113,6
9114,5
9115,2
9116,4
9117,3
9118,9
9119,0
9120,8
9121,8
9122,3
9123,1
9124,8
9125,0
9126,6
9127,2
9128,2
9129,9
9130,3
9131,6
9132,1
9133,3
9134,7
9135,5
9136,7
9137,7
9138,2
9139,1
9140,9
9141,8
9142,4
9143,5
9144,2
9145,0
9146,7
9147,4
9148,8
9149,8
9150,5
9151,2
9152,3
9153,7
9154,0
9155,8
9156,2
9157,6
9158,3
9159,4
9160,5
9161,3
9162,0
9163,9
9164,8
9165,6
9166,8
9167,4
9168,4
9169,3
9170,2
9171,7
9172,4
9173,9
9174,9
9175,3
9176,9
9177,8
9178,9
9179,6
9180,8
9181,3
9182,0
9183,1
9184,8
9185,1
9186,1
9187,9
9188,6
9189,9
9190,4
9191,3
9192,5
9193,3
9194,5
9195,5
9196,8
9197,5
9198,6
9199,9
9200,6
9201,5
9202,1
9203,6
9204,5
9205,3
9206,0
9207,8
9208,3
9209,7
9210,9
9211,1
9212,3
9213,4
9214,2
9215,7
9216,1
9217,7
9218,1
9219,6
9220,2
9221,2
9222,5
9223,1
9224,1
9225,4
9226,6
9227,7
9228,4
9229,8
9230,4
9231,7
9232,1
9233,2
9234,5
9235,6
9236,0
9237,4
9238,6
9239,7
9240,7
9241,5
9242,9
9243,2
9244,2
9245,7
9246,3
9247,6
9248,1
9249,9
9250,1
9251,9
9252,5
9253,2
9254,9
9255,3
9256,6
9257,3
9258,8
9259,6
9260,4
9261,4
9262,7
9263,7
9264,4
9265,7
9266,1
9267,3
9268,3
9269,9
9270,8
9271,7
9272,8
9273,4
9274,4
9275,3
9276,1
9277,2
9278,8
9279,5
9280,3
9281,2
9282,0
9283,0
9284,4
9285,5
9286,2
9287,5
9288,2
9289,2
9290,5
9291,3
9292,9
9293,1
9294,3
9295,2
9296,3
9297,7
9298,2
9299,8
9300,6
9301,7
9302,0
9303,6
9304,4
9305,7
9306,5
9307,0
9308,0
9309,5
9310,2
9311,7
9312,4
9313,8
9314,9
9315,5
9316,8
9317,5
9318,9
9319,3
9320,0
9321,9
9322,6
9323,5
9324,8
9325,4
9326,1
9327,3
9328,5
9329,9
9330,2
9331,4
9332,4
9333,2
9334,1
9335,9
9336,4
9337,8
9338,1
9339,7
9340,8
9341,2
9342,3
9343,3
9344,7
9345,1
9346,4
9347,3
9348,7
9349,4
9350,5
9351,9
9352,8
9353,1
9354,7
9355,7
9356,4
9357,5
9358,1
9359,3
9360,0
9361,7
9362,3
9363,7
9364,5
9365,5
9366,9
9367,4
9368,2
9369,0
9370,4
9371,3
9372,3
9373,1
9374,6
9375,3
9376,4
9377,2
9378,1
9379,2
9380,5
9381,8
9382,1
9383,3
9384,3
9385,1
9386,0
9387,6
9388,0
9389,5
9390,0
9391,2
9392,8
9393,7
9394,9
9395,3
9396,7
9397,5
9398,0
9399,9
9400,4
9401,0
9402,7
9403,1
9404,7
9405,1
9406,6
9407,8
9408,6
9409,0
9410,3
9411,3
9412,9
9413,3
9414,4
9415,7
9416,8
9417,3
9418,7
9419,1
9420,4
9421,2
9422,0
9423,5
9424,3
9425,7
9426,6
9427,3
9428,0
9429,9
9430,7
9431,4
9432,7
9433,6
9434,4
9435,1
9436,2
9437,9
9438,1
9439,2
9440,6
9441,9
9442,9
9443,3
9444,7
9445,7
9446,5
9447,8
9448,5
9449,8
9450,8
9451,8
9452,7
9453,6
9454,6
9455,4
9456,6
9457,9
9458,7
9459,7
9460,3
9461,9
9462,8
9463,5
9464,2
9465,7
9466,4
9467,2
9468,7
9469,2
9470,8
9471,8
9472,3
9473,6
9474,2
9475,9
9476,6
9477,8
9478,3
9479,5
9480,7
9481,9
9482,5
9483,3
9484,9
9485,6
9486,1
9487,6
9488,7
9489,1
9490,0
9491,3
9492,9
9493,7
9494,9
9495,3
9496,3
9497,0
9498,7
9499,7
9500,5
9501,0
9502,8
9503,8
9504,4
9505,5
9506,4
9507,0
9508,4
9509,9
9510,7
9511,8
9512,1
9513,5
9514,6
9515,0
9516,5
9517,4
9518,4
9519,1
9520,7
9521,1
9522,5
9523,0
9524,7
9525,6
9526,7
9527,6
9528,3
9529,6
9530,1
9531,5
9532,0
9533,3
9534,9
9535,2
9536,9
9537,7
9538,4
9539,5
9540,6
9541,8
9542,3
9543,8
9544,2
9545,2
9546,0
9547,1
9548,4
9549,9
9550,5
9551,7
9552,0
9553,8
9554,0
9555,9
9556,0
9557,1
9558,1
9559,6
9560,8
9561,7
9562,9
9563,6
9564,5
9565,2
9566,7
9567,1
9568,1
9569,9
9570,4
9571,7
9572,1
9573,5
9574,6
9575,6
9576,8
9577,3
9578,3
9579,4
9580,3
9581,2
9582,6
9583,1
9584,6
9585,1
9586,3
9587,6
9588,7
9589,8
9590,9
9591,5
9592,3
9593,2
9594,8
9595,2
9596,3
9597,9
9598,7
9599,7
9600,4
9601,7
9602,0
9603,9
9604,3
9605,5
9606,4
9607,0
9608,6
9609,3
9610,4
9611,9
9612,4
9613,7
9614,6
9615,9
9616,3
9617,0
9618,9
9619,7
9620,1
9621,8
9622,4
9623,7
9624,2
9625,9
9626,3
9627,8
9628,9
9629,3
9630,1
9631,1
9632,0
9633,5
9634,2
9635,0
9636,9
9637,2
9638,9
9639,7
9640,9
9641,8
9642,2
9643,3
9644,4
9645,3
9646,6
9647,6
9648,9
9649,3
9650,0
9651,9
9652,8
9653,8
9654,9
9655,0
9656,8
9657,0
9658,1
9659,1
9660,7
9661,2
9662,4
9663,2
9664,6
9665,8
9666,2
9667,2
9668,0
9669,2
9670,7
9671,6
9672,1
9673,8
9674,3
9675,7
9676,2
9677,1
9678,2
9679,4
9680,4
9681,7
9682,4
9683,1
9684,2
9685,5
9686,1
9687,4
9688,6
9689,0
9690,9
9691,7
9692,3
9693,7
9694,2
9695,7
9696,2
9697,4
9698,7
9699,2
9700,9
9701,3
9702,5
9703,8
9704,2
9705,1
9706,3
9707,8
9708,9
9709,7
9710,3
9711,9
9712,0
9713,8
9714,1
9715,9
9716,9
9717,4
9718,0
9719,3
9720,9
9721,1
9722,2
9723,0
9724,1
9725,0
9726,9
9727,0
9728,9
9729,4
9730,0
9731,1
9732,4
9733,3
9734,9
9735,9
9736,1
9737,1
9738,1
9739,0
9740,6
9741,8
9742,7
9743,5
9744,2
9745,2
9746,5
9747,9
9748,8
9749,6
9750,8
9751,3
9752,2
9753,5
9754,4
9755,3
9756,5
9757,6
9758,6
9759,1
9760,7
9761,8
9762,3
9763,5
9764,9
9765,5
9766,0
9767,4
9768,6
9769,4
9770,4
9771,6
9772,9
9773,3
9774,1
9775,4
9776,6
9777,0
9778,2
9779,7
9780,8
9781,5
9782,5
9783,6
9784,0
9785,4
9786,6
9787,7
9788,0
9789,1
9790,9
9791,7
9792,8
9793,7
9794,6
9795,7
9796,2
9797,9
9798,0
9799,1
9800,4
9801,4
9802,8
9803,6
9804,7
9805,9
9806,6
9807,6
9808,2
9809,1
9810,7
9811,5
9812,2
9813,3
9814,5
9815,6
9816,9
9817,3
9818,0
9819,0
9820,6
9821,4
9822,8
9823,0
9824,5
9825,2
9826,7
9827,0
9828,7
9829,3
9830,8
9831,8
9832,2
9833,3
9834,9
9835,4
9836,7
9837,4
9838,7
9839,9
9840,9
9841,7
9842,6
9843,3
9844,1
9845,1
9846,1
9847,8
9848,0
9849,8
9850,7
9851,2
9852,9
9853,5
9854,8
9855,6
9856,3
9857,0
9858,3
9859,6
9860,9
9861,0
9862,2
9863,3
9864,8
9865,4
9866,4
9867,8
9868,8
9869,3
9870,4
9871,0
9872,0
9873,0
9874,3
9875,7
9876,4
9877,9
9878,3
9879,1
9880,7
9881,6
9882,8
9883,6
9884,2
9885,1
9886,2
9887,0
9888,0
9889,1
9890,2
9891,7
9892,9
9893,6
9894,2
9895,7
9896,8
9897,9
9898,5
9899,8
9900,7
9901,0
9902,9
9903,9
9904,3
9905,5
9906,7
9907,6
9908,5
9909,9
9910,3
9911,2
9912,4
9913,9
9914,2
9915,0
9916,0
9917,2
9918,8
9919,7
9920,5
9921,5
9922,0
9923,2
9924,4
9925,1
9926,6
9927,8
9928,5
9929,1
9930,7
9931,0
9932,0
9933,0
9934,5
9935,6
9936,8
9937,9
9938,0
9939,8
9940,5
9941,1
9942,2
9943,8
9944,7
9945,2
9946,7
9947,8
9948,1
9949,9
9950,3
9951,1
9952,2
9953,2
9954,5
9955,6
9956,9
9957,8
9958,9
9959,9
9960,4
9961,4
9962,6
9963,6
9964,3
9965,6
9966,1
9967,4
9968,9
9969,2
9970,9
9971,6
9972,2
9973,6
9974,7
9975,5
9976,0
9977,8
9978,0
9979,9
9980,1
9981,0
9982,1
9983,1
9984,5
9985,2
9986,8
9987,3
9988,1
9989,3
9990,7
9991,8
9992,9
9993,1
9994,2
9995,9
9996,9
9997,2
9998,5
9999,3
10000,8
10001,1
10002,2
10003,0
10004,0
10005,1
10006,9
10007,1
10008,7
10009,9
10010,2
10011,1
10012,5
10013,3
10014,5
10015,7
10016,8
10017,1
10018,0
10019,7
10020,9
10021,9
10022,6
10023,0
10024,9
10025,8
10026,2
10027,3
10028,5
10029,6
10030,4
10031,8
10032,8
10033,7
10034,7
10035,5
10036,8
10037,0
10038,3
10039,2
10040,5
10041,0
10042,6
10043,2
10044,6
10045,1
10046,5
10047,2
10048,9
10049,7
10050,4
10051,9
10052,3
10053,3
10054,6
10055,2
10056,8
10057,7
10058,3
10059,4
10060,9
10061,1
10062,9
10063,8
10064,2
10065,6
10066,5
10067,2
10068,1
10069,8
10070,2
10071,2
10072,6
10073,4
10074,4
10075,2
10076,5
10077,9
10078,1
10079,3
10080,5
10081,8
10082,9
10083,0
10084,9
10085,0
10086,4
10087,2
10088,7
10089,1
10090,3
10091,5
10092,0
10093,7
10094,4
10095,2
10096,3
10097,7
10098,7
10099,0
10100,4
10101,8
10102,7
10103,6
10104,2
10105,2
10106,8
10107,1
10108,0
10109,3
10110,3
10111,4
10112,2
10113,0
10114,0
10115,2
10116,4
10117,3
10118,0
10119,3
10120,7
10121,7
10122,1
10123,9
10124,9
10125,3
10126,0
10127,9
10128,5
10129,2
10130,0
10131,8
10132,7
10133,5
10134,1
10135,0
10136,3
10137,5
10138,7
10139,3
10140,0
10141,3
10142,4
10143,0
10144,3
10145,6
10146,1
10147,5
10148,8
10149,6
10150,0
10151,8
10152,2
10153,1
10154,7
10155,2
10156,3
10157,5
10158,5
10159,4
10160,1
10161,9
10162,3
10163,8
10164,2
10165,7
10166,6
10167,2
10168,0
10169,8
10170,5
10171,4
10172,1
10173,1
10174,6
10175,4
10176,7
10177,0
10178,1
10179,7
10180,8
10181,8
10182,3
10183,0
10184,9
10185,3
10186,1
10187,7
10188,9
10189,8
10190,6
10191,4
10192,9
10193,3
10194,3
10195,9
10196,1
10197,1
10198,0
10199,9
10200,8
10201,0
10202,4
10203,8
10204,9
10205,6
10206,2
10207,7
10208,7
10209,7
10210,2
10211,5
10212,8
10213,5
10214,3
10215,5
10216,1
10217,4
10218,8
10219,0
10220,7
10221,9
10222,8
10223,2
10224,6
10225,5
10226,6
10227,2
10228,1
10229,5
10230,2
10231,6
10232,4
10233,7
10234,2
10235,9
10236,4
10237,0
10238,8
10239,8
10240,2
10241,5
10242,2
10243,7
10244,1
10245,7
10246,0
10247,4
10248,2
10249,5
10250,1
10251,7
10252,2
10253,7
10254,2
10255,9
10256,1
10257,0
10258,4
10259,0
10260,7
10261,5
10262,4
10263,2
10264,5
10265,0
10266,8
10267,1
10268,4
10269,2
10270,2
10271,5
10272,4
10273,3
10274,0
10275,6
10276,6
10277,6
10278,9
10279,0
10280,7
10281,4
10282,5
10283,3
10284,5
10285,7
10286,3
10287,2
10288,8
10289,8
10290,4
10291,6
10292,7
10293,6
10294,5
10295,7
10296,7
10297,7
10298,0
10299,2
10300,6
10301,8
10302,4
10303,0
10304,3
10305,4
10306,3
10307,9
10308,0
10309,2
10310,7
10311,7
10312,2
10313,3
10314,6
10315,6
10316,8
10317,9
10318,4
10319,5
10320,7
10321,8
10322,1
10323,1
10324,3
10325,3
10326,4
10327,6
10328,2
10329,9
10330,6
10331,3
10332,7
10333,5
10334,5
10335,1
10336,3
10337,0
10338,9
10339,4
10340,9
10341,9
10342,8
10343,3
10344,1
10345,3
10346,3
10347,2
10348,4
10349,1
10350,5
10351,4
10352,3
10353,0
10354,9
10355,3
10356,3
10357,0
10358,8
10359,8
10360,9
10361,1
10362,4
10363,8
10364,6
10365,8
10366,4
10367,9
10368,3
10369,9
10370,6
10371,0
10372,5
10373,8
10374,2
10375,4
10376,7
10377,5
10378,6
10379,4
10380,6
10381,7
10382,9
10383,7
10384,4
10385,8
10386,7
10387,1
10388,8
10389,2
10390,3
10391,4
10392,3
10393,1
10394,9
10395,6
10396,8
10397,2
10398,8
10399,1
10400,8
10401,5
10402,6
10403,0
10404,8
10405,8
10406,2
10407,5
10408,0
10409,4
10410,9
10411,6
10412,7
10413,4
10414,9
10415,5
10416,7
10417,3
10418,0
10419,2
10420,1
10421,0
10422,1
10423,3
10424,4
10425,7
10426,8
10427,6
10428,2
10429,6
10430,9
10431,5
10432,0
10433,9
10434,0
10435,7
10436,0
10437,1
10438,4
10439,5
10440,6
10441,6
10442,5
10443,6
10444,3
10445,9
10446,4
10447,4
10448,8
10449,4
10450,4
10451,5
10452,9
10453,8
10454,2
10455,2
10456,6
10457,9
10458,0
10459,2
10460,5
10461,5
10462,6
10463,7
10464,4
10465,7
10466,3
10467,3
10468,0
10469,6
10470,1
10471,6
10472,2
10473,1
10474,0
10475,8
10476,6
10477,9
10478,7
10479,6
10480,3
10481,0
10482,7
10483,1
10484,1
10485,3
10486,4
10487,6
10488,0
10489,7
10490,0
10491,5
10492,0
10493,7
10494,7
10495,1
10496,0
10497,1
10498,8
10499,9
10500,5
10501,9
10502,8
10503,3
10504,7
10505,7
10506,8
10507,5
10508,0
10509,0
10510,7
10511,5
10512,0
10513,2
10514,9
10515,3
10516,3
10517,3
10518,4
10519,1
10520,3
10521,8
10522,5
10523,9
10524,3
10525,8
10526,6
10527,7
10528,8
10529,1
10530,5
10531,9
10532,9
10533,7
10534,2
10535,8
10536,9
10537,5
10538,6
10539,8
10540,9
10541,1
10542,3
10543,6
10544,9
10545,2
10546,9
10547,3
10548,5
10549,0
10550,8
10551,2
10552,3
10553,3
10554,7
10555,0
10556,5
10557,5
10558,9
10559,9
10560,5
10561,2
10562,3
10563,3
10564,5
10565,0
10566,5
10567,9
10568,0
10569,9
10570,5
10571,6
10572,1
10573,3
10574,1
10575,6
10576,1
10577,2
10578,8
10579,5
10580,9
10581,2
10582,7
10583,9
10584,8
10585,3
10586,8
10587,7
10588,9
10589,5
10590,8
10591,9
10592,2
10593,6
10594,0
10595,1
10596,1
10597,1
10598,7
10599,9
10600,6
10601,1
10602,5
10603,1
10604,6
10605,1
10606,3
10607,8
10608,1
10609,1
10610,1
10611,9
10612,2
10613,4
10614,9
10615,5
10616,6
10617,4
10618,1
10619,6
10620,2
10621,4
10622,1
10623,7
10624,9
10625,0
10626,7
10627,3
10628,6
10629,3
10630,0
10631,3
10632,6
10633,7
10634,2
10635,2
10636,3
10637,4
10638,4
10639,6
10640,7
10641,7
10642,6
10643,9
10644,7
10645,9
10646,5
10647,0
10648,0
10649,0
10650,4
10651,8
10652,8
10653,1
10654,6
10655,7
10656,5
10657,7
10658,2
10659,4
10660,6
10661,0
10662,7
10663,3
10664,6
10665,1
10666,3
10667,1
10668,5
10669,9
10670,8
10671,9
10672,4
10673,9
10674,6
10675,6
10676,3
10677,6
10678,0
10679,9
10680,0
10681,6
10682,7
10683,7
10684,0
10685,4
10686,3
10687,8
10688,0
10689,1
10690,5
10691,7
10692,4
10693,1
10694,1
10695,2
10696,1
10697,5
10698,1
10699,4
10700,3
10701,9
10702,4
10703,4
10704,4
10705,2
10706,7
10707,7
10708,8
10709,1
10710,0
10711,3
10712,7
10713,9
10714,7
10715,0
10716,3
10717,2
10718,2
10719,8
10720,4
10721,5
10722,1
10723,6
10724,2
10725,8
10726,5
10727,4
10728,2
10729,3
10730,8
10731,9
10732,0
10733,5
10734,1
10735,9
10736,0
10737,4
10738,6
10739,7
10740,4
10741,1
10742,8
10743,3
10744,7
10745,9
10746,8
10747,1
10748,6
10749,3
10750,5
10751,2
10752,5
10753,7
10754,6
10755,9
10756,7
10757,7
10758,7
10759,4
10760,0
10761,9
10762,1
10763,0
10764,4
10765,5
10766,8
10767,8
10768,3
10769,8
10770,3
10771,2
10772,7
10773,6
10774,8
10775,1
10776,8
10777,8
10778,2
10779,3
10780,1
10781,2
10782,7
10783,5
10784,2
10785,8
10786,1
10787,8
10788,1
10789,0
10790,6
10791,1
10792,2
10793,7
10794,8
10795,3
10796,7
10797,1
10798,1
10799,8
10800,3
10801,4
10802,6
10803,1
10804,3
10805,0
10806,6
10807,8
10808,9
10809,1
10810,1
10811,3
10812,3
10813,1
10814,7
10815,6
10816,0
10817,2
10818,3
10819,7
10820,4
10821,1
10822,3
10823,0
10824,1
10825,9
10826,5
10827,4
10828,7
10829,3
10830,4
10831,3
10832,9
10833,1
10834,2
10835,5
10836,6
10837,9
10838,2
10839,6
10840,2
10841,3
10842,4
10843,2
10844,7
10845,1
10846,4
10847,4
10848,7
10849,8
10850,9
10851,1
10852,0
10853,1
10854,7
10855,7
10856,3
10857,1
10858,5
10859,4
10860,8
10861,0
10862,9
10863,6
10864,8
10865,3
10866,0
10867,0
10868,5
10869,2
10870,2
10871,4
10872,8
10873,1
10874,7
10875,0
10876,1
10877,4
10878,3
10879,0
10880,8
10881,1
10882,3
10883,1
10884,2
10885,0
10886,9
10887,8
10888,0
10889,4
10890,4
10891,2
10892,0
10893,4
10894,4
10895,1
10896,2
10897,1
10898,5
10899,3
10900,1
10901,5
10902,7
10903,9
10904,0
10905,0
10906,7
10907,1
10908,7
10909,1
10910,4
10911,8
10912,2
10913,5
10914,8
10915,2
10916,6
10917,5
10918,8
10919,9
10920,0
10921,6
10922,0
10923,0
10924,2
10925,4
10926,4
10927,1
10928,4
10929,2
10930,1
10931,7
10932,8
10933,9
10934,9
10935,5
10936,6
10937,8
10938,3
10939,4
10940,5
10941,0
10942,0
10943,9
10944,3
10945,4
10946,6
10947,1
10948,2
10949,9
10950,5
10951,1
10952,1
10953,9
10954,1
10955,1
10956,6
10957,4
10958,0
10959,5
10960,7
10961,8
10962,9
10963,4
10964,9
10965,0
10966,6
10967,0
10968,0
10969,1
10970,1
10971,1
10972,9
10973,2
10974,6
10975,9
10976,9
10977,3
10978,9
10979,4
10980,4
10981,7
10982,3
10983,2
10984,1
10985,2
10986,0
10987,9
10988,7
10989,7
10990,9
10991,2
10992,9
10993,7
10994,0
10995,2
10996,5
10997,5
10998,2
10999,3
11000,0
11001,0
11002,7
11003,7
11004,0
11005,3
11006,0
11007,3
11008,6
11009,7
11010,8
11011,4
11012,5
11013,5
11014,1
11015,6
11016,0
11017,5
11018,7
11019,7
11020,9
11021,4
11022,1
11023,3
11024,6
11025,2
11026,5
11027,2
11028,4
11029,3
11030,3
11031,2
11032,3
11033,8
11034,7
11035,5
11036,9
11037,2
11038,0
11039,1
11040,9
11041,0
11042,3
11043,2
11044,8
11045,7
11046,9
11047,2
11048,2
11049,4
11050,7
11051,8
11052,0
11053,7
11054,1
11055,3
11056,4
11057,2
11058,5
11059,3
11060,0
11061,0
11062,4
11063,3
11064,3
11065,7
11066,1
11067,9
11068,3
11069,3
11070,2
11071,7
11072,0
11073,0
11074,3
11075,9
11076,2
11077,0
11078,1
11079,5
11080,1
11081,9
11082,7
11083,1
11084,0
11085,0
11086,8
11087,3
11088,9
11089,1
11090,1
11091,6
11092,0
11093,1
11094,2
11095,5
11096,2
11097,4
11098,9
11099,6
11100,4
11101,9
11102,8
11103,1
11104,7
11105,9
11106,7
11107,5
11108,4
11109,6
11110,6
11111,4
11112,3
11113,1
11114,2
11115,7
11116,8
11117,8
11118,4
11119,0
11120,3
11121,0
11122,6
11123,3
11124,1
11125,3
11126,5
11127,6
11128,6
11129,1
11130,7
11131,6
11132,8
11133,7
11134,3
11135,0
11136,1
11137,9
11138,6
11139,2
11140,0
11141,1
11142,0
11143,1
11144,1
11145,0
11146,8
11147,7
11148,3
11149,7
11150,6
11151,7
11152,0
11153,0
11154,7
11155,6
11156,0
11157,6
11158,9
11159,8
11160,4
11161,0
11162,1
11163,4
11164,7
11165,7
11166,4
11167,5
11168,8
11169,8
11170,8
11171,3
11172,0
11173,0
11174,1
11175,5
11176,1
11177,6
11178,6
11179,0
11180,3
11181,1
11182,2
11183,8
11184,6
11185,5
11186,2
11187,0
11188,7
11189,3
11190,5
11191,7
11192,6
11193,2
11194,1
11195,0
11196,0
11197,1
11198,0
11199,3
11200,7
11201,0
11202,9
11203,3
11204,9
11205,4
11206,4
11207,7
11208,1
11209,6
11210,2
11211,5
11212,5
11213,2
11214,7
11215,7
11216,1
11217,9
11218,2
11219,3
11220,0
11221,8
11222,8
11223,9
11224,8
11225,7
11226,2
11227,7
11228,9
11229,8
11230,5
11231,8
11232,1
11233,4
11234,9
11235,2
11236,5
11237,1
11238,9
11239,9
11240,0
11241,4
11242,5
11243,9
11244,2
11245,2
11246,2
11247,1
11248,5
11249,0
11250,6
11251,6
11252,9
11253,6
11254,1
11255,4
11256,0
11257,1
11258,8
11259,2
11260,7
11261,3
11262,6
11263,3
11264,4
11265,0
11266,4
11267,0
11268,5
11269,4
11270,4
11271,0
11272,1
11273,1
11274,9
11275,9
11276,9
11277,1
11278,5
11279,3
11280,7
11281,0
11282,3
11283,1
11284,9
11285,7
11286,2
11287,9
11288,1
11289,9
11290,4
11291,6
11292,8
11293,7
11294,3
11295,4
11296,8
11297,5
11298,8
11299,9
11300,9
11301,5
11302,6
11303,1
11304,0
11305,7
11306,4
11307,5
11308,3
11309,9
11310,9
11311,6
11312,8
11313,1
11314,2
11315,3
11316,7
11317,2
11318,3
11319,4
11320,0
11321,1
11322,1
11323,0
11324,9
11325,6
11326,6
11327,3
11328,9
11329,4
11330,6
11331,5
11332,2
11333,0
11334,8
11335,6
11336,3
11337,5
11338,4
11339,5
11340,7
11341,5
11342,9
11343,3
11344,3
11345,5
11346,1
11347,5
11348,3
11349,8
11350,1
11351,7
11352,0
11353,3
11354,4
11355,7
11356,9
11357,8
11358,6
11359,8
11360,3
11361,3
11362,0
11363,0
11364,0
11365,6
11366,3
11367,6
11368,6
11369,5
11370,0
11371,2
11372,8
11373,1
11374,0
11375,5
11376,2
11377,5
11378,3
11379,4
11380,0
11381,7
11382,4
11383,5
11384,7
11385,3
11386,3
11387,6
11388,5
11389,6
11390,3
11391,9
